ID,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
AB3551,2,,0,1,31.16,34.85,55,19.0012,402
AB3552,2,,0,1,30.34,34.09,55,19.9995,341
AB3553,2,,0,1,29.52,34.09,62,16.9979,385
AB3554,2,,0,1,28.7,32.575,65,12.998,252
AB3555,2,,0,1,28.7,32.575,65,15.0013,196
AB3556,2,,0,1,27.06,31.06,74,19.9995,201
AB3557,2,,0,1,27.06,30.305,78,15.0013,161
AB3558,2,,0,1,26.24,28.79,83,12.998,125
AB3559,2,,0,1,26.24,28.79,83,15.0013,83
AB3560,2,,0,1,25.42,28.03,88,,66
AB3561,2,,0,1,25.42,28.03,88,7.0015,61
AB3562,2,,0,1,25.42,28.03,88,7.0015,26
AB3563,2,,0,1,24.6,27.275,88,,23
AB3564,2,,0,1,24.6,25.76,94,,6
AB3565,2,,0,2,25.42,28.03,88,12.998,15
AB3566,2,,0,2,25.42,28.03,88,16.9979,30
AB3567,2,,0,2,25.42,28.03,88,15.0013,96
AB3568,2,,0,2,25.42,27.275,94,16.9979,152
AB3569,2,,0,2,27.06,30.305,83,15.0013,251
AB3570,2,,0,2,27.06,30.305,83,19.0012,319
AB3571,2,,0,2,28.7,33.335,74,15.0013,402
AB3572,2,,0,1,29.52,34.09,70,19.0012,418
AB3573,2,,0,1,30.34,34.85,70,19.0012,351
AB3574,2,,0,1,30.34,34.85,70,19.9995,376
AB3575,2,,0,1,30.34,34.85,70,19.0012,361
AB3576,2,,0,1,30.34,34.85,70,19.0012,383
AB3577,2,,0,1,29.52,34.85,74,19.0012,328
AB3578,2,,0,1,29.52,34.85,74,16.9979,287
AB3579,2,,0,1,28.7,33.335,79,12.998,219
AB3580,2,,0,1,27.88,31.82,83,,229
AB3581,2,,0,1,27.06,29.545,89,,171
AB3582,2,,0,1,27.06,29.545,89,,135
AB3583,2,,0,1,26.24,28.03,94,12.998,103
AB3584,2,,0,1,26.24,28.03,94,,79
AB3585,2,,0,1,26.24,28.03,94,12.998,45
AB3586,2,,0,1,26.24,28.03,94,12.998,18
AB3587,2,,0,1,25.42,27.275,94,,6
AB3588,2,,0,2,25.42,27.275,94,7.0015,7
AB3589,2,,0,2,26.24,28.03,94,,16
AB3590,2,,0,2,26.24,28.03,94,,31
AB3591,2,,0,2,27.06,29.545,89,7.0015,94
AB3592,2,,0,1,29.52,34.85,74,,128
AB3593,2,,0,1,32.8,37.88,55,16.9979,269
AB3594,2,,0,1,33.62,38.635,52,,321
AB3595,2,,0,1,35.26,40.15,47,7.0015,366
AB3596,2,,0,1,35.26,39.395,44,,350
AB3597,2,,0,1,36.08,40.15,39,,327
AB3598,2,,0,1,36.08,40.15,39,16.9979,311
AB3599,2,,0,1,36.08,39.395,37,19.0012,309
AB3600,2,,0,1,35.26,39.395,41,15.0013,304
AB3601,2,,0,1,35.26,39.395,41,,249
AB3602,2,,0,2,21.32,25,48,7.0015,225
AB3603,2,,0,1,31.16,35.605,58,,237
AB3604,2,,0,1,30.34,34.85,70,,149
AB3605,2,,0,1,29.52,34.85,74,,106
AB3606,2,,0,1,28.7,33.335,84,7.0015,48
AB3607,2,,1,1,28.7,33.335,79,,29
AB3608,2,,1,1,27.88,31.82,89,,17
AB3609,2,,1,2,27.06,29.545,94,,12
AB3610,2,,1,2,26.24,28.03,94,,4
AB3611,2,,1,1,27.06,30.305,83,,3
AB3612,2,,1,1,27.06,30.305,83,,26
AB3613,2,,1,1,27.88,31.82,79,,109
AB3614,2,,1,1,30.34,34.85,66,7.0015,235
AB3615,2,,1,1,31.98,37.12,59,,406
AB3616,2,,1,1,32.8,37.88,55,,175
AB3617,2,,1,1,33.62,39.395,56,,109
AB3618,2,,1,1,35.26,40.15,47,,106
AB3619,2,,1,1,35.26,40.15,47,,162
AB3620,2,,1,1,36.9,41.665,39,,147
AB3621,2,,1,1,36.9,40.91,37,,140
AB3622,2,,1,1,36.9,40.91,37,,175
AB3623,2,,1,1,36.9,41.665,39,,249
AB3624,2,,1,1,34.44,40.15,53,15.0013,495
AB3625,2,,1,1,34.44,40.15,53,12.998,417
AB3626,2,,1,1,31.98,37.12,62,7.0015,285
AB3627,2,,1,1,31.98,37.12,62,7.0015,251
AB3628,2,,1,1,31.16,36.365,66,7.0015,210
AB3629,2,,1,1,30.34,34.85,70,,159
AB3630,2,,1,1,29.52,34.85,79,,61
AB3631,2,,1,1,28.7,33.335,79,,34
AB3632,2,,1,1,28.7,33.335,84,16.9979,17
AB3633,2,,1,1,28.7,33.335,79,,3
AB3634,2,,1,1,27.88,31.82,89,12.998,6
AB3635,2,,1,2,27.88,31.82,89,15.0013,4
AB3636,2,,1,2,27.06,29.545,89,,21
AB3637,2,,1,2,27.88,31.82,89,,128
AB3638,2,,1,2,28.7,33.335,79,,284
AB3639,2,,1,2,29.52,34.85,79,12.998,454
AB3640,2,,1,2,30.34,35.605,74,15.0013,207
AB3641,2,,1,2,31.16,37.12,75,16.9979,115
AB3642,2,,1,2,33.62,40.15,59,15.0013,112
AB3643,2,,1,1,35.26,41.665,53,,169
AB3644,2,,1,1,36.9,40.91,37,12.998,154
AB3645,2,,1,1,36.9,40.91,37,16.9979,145
AB3646,2,,1,1,36.9,41.665,39,19.9995,152
AB3647,2,,1,1,35.26,40.15,47,19.9995,266
AB3648,2,,1,1,35.26,40.15,47,19.9995,486
AB3649,2,,1,3,33.62,39.395,56,26.0027,309
AB3650,2,,1,2,30.34,35.605,79,,264
AB3651,2,,1,2,30.34,35.605,79,16.9979,256
AB3652,2,,1,1,30.34,34.85,70,19.0012,190
AB3653,2,,1,1,30.34,34.85,66,,129
AB3654,2,,1,1,30.34,33.335,51,,69
AB3655,2,,1,1,30.34,32.575,40,23.9994,42
AB3656,2,,1,1,29.52,32.575,38,7.0015,15
AB3657,2,,1,1,28.7,31.82,39,,6
AB3658,2,,1,1,27.06,31.06,44,7.0015,4
AB3659,2,,1,1,27.06,31.06,41,12.998,3
AB3660,2,,1,1,27.06,31.06,39,15.0013,31
AB3661,2,,1,1,27.06,31.06,39,,113
AB3662,2,,1,1,28.7,31.82,34,16.9979,304
AB3663,2,,1,1,28.7,31.82,32,19.9995,467
AB3664,2,,1,1,29.52,31.82,26,23.9994,225
AB3665,2,,1,1,29.52,32.575,28,32.9975,139
AB3666,2,,1,1,30.34,32.575,28,26.0027,165
AB3667,2,,1,1,31.16,33.335,25,31.0009,232
AB3668,2,,1,1,32.8,34.09,24,23.9994,203
AB3669,2,,1,1,31.98,33.335,24,22.0028,185
AB3670,2,,1,1,32.8,34.09,21,26.0027,188
AB3671,2,,1,1,32.8,34.09,22,32.9975,318
AB3672,2,,1,1,31.16,32.575,20,35.0008,572
AB3673,2,,1,1,30.34,32.575,22,26.0027,525
AB3674,2,,1,1,29.52,31.82,23,19.9995,379
AB3675,2,,1,1,28.7,31.82,24,12.998,337
AB3676,2,,1,1,27.06,31.06,31,12.998,248
AB3677,2,,1,1,26.24,31.06,33,16.9979,155
AB3678,2,,1,1,25.42,31.06,35,15.0013,112
AB3679,2,,1,1,25.42,31.06,38,19.0012,68
AB3680,2,,1,1,24.6,31.06,38,23.9994,22
AB3681,2,,1,1,22.96,26.515,43,15.0013,12
AB3682,2,,1,1,22.14,25.76,49,15.0013,5
AB3683,2,,1,1,21.32,25,48,22.0028,6
AB3684,2,,1,1,21.32,25,48,23.9994,28
AB3685,2,,1,1,22.14,25.76,45,19.9995,106
AB3686,2,,1,1,22.14,25.76,45,16.9979,277
AB3687,2,,1,2,22.96,26.515,43,22.0028,502
AB3688,2,,1,1,23.78,27.275,40,,230
AB3689,2,,1,1,25.42,31.06,33,16.9979,161
AB3690,2,,1,1,26.24,31.06,31,22.0028,192
AB3691,2,,1,1,27.06,31.06,27,19.0012,259
AB3692,2,,1,1,27.88,31.06,26,16.9979,248
AB3693,2,,1,1,28.7,31.82,28,19.0012,240
AB3694,2,,1,1,28.7,31.82,28,19.0012,212
AB3695,2,,1,1,29.52,31.82,26,22.0028,349
AB3696,2,,1,1,29.52,31.82,25,19.0012,558
AB3697,2,,1,1,28.7,31.82,24,19.9995,564
AB3698,2,,1,1,27.88,31.06,26,19.0012,391
AB3699,2,,1,1,26.24,31.06,29,,293
AB3700,2,,1,1,26.24,31.06,29,7.0015,247
AB3701,2,,1,1,25.42,31.06,35,,171
AB3702,2,,1,1,23.78,27.275,46,7.0015,171
AB3703,2,,0,1,22.96,26.515,52,,93
AB3704,2,,0,1,22.14,25.76,64,7.0015,94
AB3705,2,,0,1,22.14,25.76,56,12.998,59
AB3706,2,,0,1,21.32,25,59,7.0015,18
AB3707,2,,0,1,21.32,25,59,,15
AB3708,2,,0,1,20.5,24.24,64,,8
AB3709,2,,0,1,22.14,25.76,60,,28
AB3710,2,,0,1,22.96,26.515,56,,87
AB3711,2,,0,1,24.6,31.06,46,,125
AB3712,2,,0,1,25.42,31.06,43,,224
AB3713,2,,0,1,26.24,31.06,38,7.0015,317
AB3714,2,,0,1,27.06,31.06,36,,369
AB3715,2,,0,1,28.7,31.82,32,,420
AB3716,2,,0,1,30.34,32.575,28,,456
AB3717,2,,0,1,30.34,32.575,33,15.0013,451
AB3718,2,,0,2,30.34,32.575,27,,404
AB3719,2,,0,2,29.52,32.575,30,,440
AB3720,2,,0,2,29.52,32.575,34,16.9979,344
AB3721,2,,0,2,30.34,32.575,30,,341
AB3722,2,,0,2,28.7,31.82,39,,285
AB3723,2,,0,2,28.7,32.575,48,,239
AB3724,2,,0,2,27.06,31.06,47,7.0015,185
AB3725,2,,0,1,26.24,31.06,57,15.0013,190
AB3726,2,,0,2,26.24,31.06,57,,150
AB3727,2,,0,1,26.24,31.06,57,,113
AB3728,2,,0,2,26.24,31.06,61,,96
AB3729,2,,0,2,26.24,31.06,61,,64
AB3730,2,,0,2,25.42,30.305,65,,47
AB3731,2,,0,2,25.42,30.305,65,,12
AB3732,2,,0,2,25.42,30.305,61,,6
AB3733,2,,0,2,25.42,30.305,61,7.0015,21
AB3734,2,,0,2,24.6,29.545,73,16.9979,27
AB3735,2,,0,2,24.6,29.545,73,16.9979,98
AB3736,2,,0,2,24.6,28.79,78,12.998,164
AB3737,2,,0,2,25.42,29.545,73,,251
AB3738,2,,0,2,26.24,30.305,69,7.0015,335
AB3739,2,,0,2,26.24,30.305,69,7.0015,335
AB3740,2,,0,1,27.06,31.06,65,7.0015,367
AB3741,2,,0,1,28.7,32.575,58,,385
AB3742,2,,0,1,28.7,32.575,54,,417
AB3743,2,,0,1,29.52,33.335,51,,398
AB3744,2,,0,1,30.34,33.335,51,,390
AB3745,2,,0,1,28.7,32.575,58,7.0015,363
AB3746,2,,0,1,27.88,31.82,65,,357
AB3747,2,,0,1,27.06,31.06,69,12.998,279
AB3748,2,,0,1,26.24,30.305,73,,165
AB3749,2,,0,1,26.24,29.545,78,15.0013,130
AB3750,2,,0,1,25.42,29.545,78,,86
AB3751,2,,1,1,25.42,29.545,78,,29
AB3752,2,,1,1,24.6,28.03,83,,14
AB3753,2,,1,1,23.78,27.275,88,7.0015,8
AB3754,2,,1,1,23.78,27.275,88,,5
AB3755,2,,1,1,22.96,26.515,94,7.0015,8
AB3756,2,,1,1,22.96,26.515,88,,31
AB3757,2,,1,1,23.78,27.275,88,,112
AB3758,2,,1,1,25.42,29.545,78,7.0015,299
AB3759,2,,1,1,26.24,30.305,73,,438
AB3760,2,,1,1,28.7,32.575,58,,188
AB3761,2,,1,1,29.52,33.335,51,15.0013,95
AB3762,2,,1,1,30.34,33.335,42,,111
AB3763,2,,1,1,31.16,33.335,37,,153
AB3764,2,,1,1,31.98,34.09,35,,180
AB3765,2,,1,1,31.98,34.09,31,,145
AB3766,2,,1,1,32.8,34.85,29,12.998,165
AB3767,2,,1,1,31.16,33.335,33,,267
AB3768,2,,1,1,31.98,34.09,33,19.0012,579
AB3769,2,,1,1,31.16,33.335,31,,556
AB3770,2,,1,1,29.52,33.335,54,12.998,407
AB3771,2,,1,1,27.88,31.82,61,,336
AB3772,2,,1,1,27.06,31.06,57,,189
AB3773,2,,1,1,27.06,31.06,61,,173
AB3774,2,,1,1,26.24,30.305,69,,60
AB3775,2,,1,1,26.24,30.305,65,,20
AB3776,2,,1,1,25.42,30.305,69,,4
AB3777,2,,1,1,24.6,29.545,73,,5
AB3778,2,,1,1,24.6,29.545,73,,2
AB3779,2,,1,1,23.78,27.275,83,,5
AB3780,2,,1,1,23.78,27.275,88,,32
AB3781,2,,1,1,24.6,28.79,78,,126
AB3782,2,,1,2,26.24,30.305,69,12.998,334
AB3783,2,,1,2,27.88,31.82,61,,477
AB3784,2,,1,2,29.52,33.335,58,15.0013,217
AB3785,2,,1,2,31.16,34.09,48,12.998,123
AB3786,2,,1,2,31.16,34.85,52,16.9979,151
AB3787,2,,1,2,32.8,36.365,46,19.0012,183
AB3788,2,,1,2,32.8,36.365,43,16.9979,196
AB3789,2,,1,2,32.8,36.365,43,19.0012,146
AB3790,2,,1,2,33.62,37.12,41,22.0028,183
AB3791,2,,1,1,32.8,35.605,38,15.0013,308
AB3792,2,,1,1,32.8,36.365,43,16.9979,539
AB3793,2,,1,1,31.98,34.85,46,19.0012,551
AB3794,2,,1,1,31.16,34.09,48,16.9979,424
AB3795,2,,1,1,30.34,34.09,56,,346
AB3796,2,,1,1,29.52,34.09,70,,218
AB3797,2,,1,1,28.7,32.575,65,,153
AB3798,2,,1,1,27.88,31.82,79,7.0015,90
AB3799,2,,1,1,27.06,29.545,89,,41
AB3800,2,,1,1,27.06,30.305,78,,23
AB3801,2,,1,1,26.24,28.79,89,,7
AB3802,2,,1,1,26.24,28.79,89,,3
AB3803,2,,1,1,25.42,28.79,83,,6
AB3804,2,,1,1,25.42,28.03,88,,21
AB3805,2,,1,1,26.24,28.79,89,,116
AB3806,2,,1,1,27.06,31.06,74,7.0015,353
AB3807,2,,1,1,31.16,35.605,58,,481
AB3808,2,,1,1,31.16,35.605,58,,202
AB3809,2,,1,1,33.62,37.12,43,15.0013,90
AB3810,2,,1,1,34.44,37.88,41,12.998,134
AB3811,2,,1,1,36.08,40.91,42,,149
AB3812,2,,1,1,36.9,42.425,42,,136
AB3813,2,,1,1,37.72,43.94,40,16.9979,155
AB3814,2,,1,1,37.72,43.94,40,,128
AB3815,2,,1,1,37.72,43.94,40,15.0013,233
AB3816,2,,1,1,37.72,42.425,35,15.0013,506
AB3817,2,,1,1,36.9,40.91,37,15.0013,459
AB3818,2,,1,1,33.62,40.15,59,,384
AB3819,2,,1,1,32.8,39.395,63,,280
AB3820,2,,1,1,32.8,40.15,66,,202
AB3821,2,,1,1,31.16,37.12,75,,176
AB3822,2,,1,1,31.16,37.12,75,12.998,116
AB3823,2,,1,2,30.34,35.605,79,,47
AB3824,2,,1,1,30.34,35.605,79,7.0015,16
AB3825,2,,1,2,29.52,35.605,84,,6
AB3826,2,,1,2,29.52,35.605,84,7.0015,2
AB3827,2,,1,2,29.52,34.85,79,,6
AB3828,2,,1,2,28.7,33.335,84,,20
AB3829,2,,1,2,29.52,35.605,84,,118
AB3830,2,,1,2,29.52,34.85,79,,314
AB3831,2,,1,2,31.16,36.365,70,7.0015,432
AB3832,2,,1,1,34.44,39.395,49,,168
AB3833,2,,1,1,35.26,40.91,50,19.0012,94
AB3834,2,,1,1,36.9,42.425,42,15.0013,118
AB3835,2,,1,1,37.72,42.425,35,12.998,140
AB3836,2,,1,1,36.9,40.91,37,,136
AB3837,2,,1,1,37.72,43.94,40,12.998,118
AB3838,2,,1,1,38.54,41.665,31,,104
AB3839,2,,1,1,37.72,41.665,33,,200
AB3840,2,,1,1,36.9,40.91,37,16.9979,409
AB3841,2,,1,1,36.08,40.15,39,19.0012,466
AB3842,2,,1,2,34.44,37.12,39,22.0028,326
AB3843,2,,1,2,32.8,36.365,43,12.998,254
AB3844,2,,1,3,31.16,34.85,52,,171
AB3845,2,,1,2,30.34,34.09,58,,153
AB3846,2,,1,2,30.34,34.85,57,,97
AB3847,2,,1,3,28.7,32.575,65,15.0013,69
AB3848,2,,1,3,28.7,32.575,65,15.0013,23
AB3849,2,,1,1,27.88,31.82,69,,13
AB3850,2,,1,1,27.88,31.82,69,,6
AB3851,2,,1,1,27.06,30.305,78,,4
AB3852,2,,1,1,27.06,30.305,78,,28
AB3853,2,,1,1,27.06,30.305,78,,104
AB3854,2,,1,1,29.52,34.09,66,7.0015,267
AB3855,2,,1,1,30.34,34.09,58,,452
AB3856,2,,1,1,31.16,34.85,55,,213
AB3857,2,,1,1,31.98,35.605,52,,111
AB3858,2,,1,1,33.62,37.88,46,,153
AB3859,2,,1,1,34.44,37.88,44,,207
AB3860,2,,1,1,34.44,37.88,44,7.0015,189
AB3861,2,,1,1,35.26,38.635,39,,165
AB3862,2,,1,1,34.44,37.88,44,7.0015,212
AB3863,2,,1,1,33.62,39.395,56,19.9995,285
AB3864,2,,1,1,33.62,38.635,52,15.0013,517
AB3865,2,,1,1,32.8,38.635,59,15.0013,463
AB3866,2,,1,1,31.98,37.12,59,12.998,306
AB3867,2,,1,1,31.16,35.605,62,7.0015,250
AB3868,2,,1,1,31.16,36.365,66,,218
AB3869,2,,1,1,29.52,34.85,74,16.9979,185
AB3870,2,,1,1,29.52,34.85,74,,146
AB3871,2,,0,1,28.7,33.335,79,,117
AB3872,2,,0,1,28.7,33.335,79,,77
AB3873,2,,0,1,28.7,33.335,79,7.0015,60
AB3874,2,,0,1,27.88,31.82,83,,28
AB3875,2,,0,1,27.88,31.82,79,,13
AB3876,2,,0,1,27.88,31.82,74,,16
AB3877,2,,0,1,28.7,32.575,61,,40
AB3878,2,,0,1,29.52,33.335,58,12.998,68
AB3879,2,,0,1,30.34,34.09,58,12.998,143
AB3880,2,,0,1,30.34,34.09,62,,230
AB3881,2,,0,1,30.34,34.09,58,,264
AB3882,2,,0,1,31.16,35.605,62,,325
AB3883,2,,0,1,32.8,37.88,55,15.0013,347
AB3884,2,,0,1,32.8,37.88,55,12.998,387
AB3885,2,,0,1,33.62,38.635,49,7.0015,380
AB3886,2,,0,1,33.62,38.635,49,7.0015,374
AB3887,2,,0,2,32.8,36.365,46,12.998,394
AB3888,2,,0,2,30.34,34.09,58,,337
AB3889,2,,0,2,29.52,34.09,62,,286
AB3890,2,,0,1,28.7,32.575,65,12.998,264
AB3891,2,,0,1,27.88,31.82,74,16.9979,275
AB3892,2,,0,1,27.06,31.06,74,15.0013,220
AB3893,2,,0,1,27.06,30.305,78,15.0013,190
AB3894,2,,0,1,27.06,31.06,74,7.0015,131
AB3895,2,,0,1,27.06,30.305,78,15.0013,119
AB3896,2,,0,1,26.24,28.79,83,7.0015,93
AB3897,2,,0,1,26.24,28.79,89,16.9979,66
AB3898,2,,0,1,26.24,28.79,89,19.0012,28
AB3899,2,,0,1,25.42,28.03,88,,14
AB3900,2,,0,1,25.42,28.03,88,15.0013,10
AB3901,2,,0,1,25.42,28.03,88,7.0015,14
AB3902,2,,0,1,26.24,29.545,78,7.0015,34
AB3903,2,,0,1,28.7,33.335,74,,92
AB3904,2,,0,1,29.52,34.09,66,,182
AB3905,2,,0,1,31.16,35.605,58,,311
AB3906,2,,0,1,31.98,36.365,55,7.0015,367
AB3907,2,,0,1,33.62,37.88,46,,420
AB3908,2,,0,1,31.98,37.12,59,19.0012,373
AB3909,2,,0,1,33.62,39.395,56,16.9979,315
AB3910,2,,0,1,32.8,38.635,59,19.9995,360
AB3911,2,,0,3,27.88,31.82,83,19.0012,350
AB3912,2,,0,3,27.88,31.82,83,19.0012,252
AB3913,2,,0,1,28.7,33.335,74,,256
AB3914,2,,0,1,28.7,33.335,74,7.0015,223
AB3915,2,,0,1,27.06,30.305,83,,206
AB3916,2,,0,1,27.06,30.305,83,7.0015,140
AB3917,2,,0,1,26.24,28.79,83,,128
AB3918,2,,0,1,26.24,29.545,78,12.998,107
AB3919,2,,1,1,26.24,29.545,78,,28
AB3920,2,,1,1,26.24,30.305,73,15.0013,16
AB3921,2,,1,1,25.42,29.545,73,19.0012,10
AB3922,2,,1,1,24.6,30.305,60,32.9975,7
AB3923,2,,1,1,22.96,26.515,64,19.9995,4
AB3924,2,,1,1,22.14,25.76,64,26.0027,29
AB3925,2,,1,1,22.14,25.76,64,,105
AB3926,2,,1,1,22.96,26.515,56,23.9994,328
AB3927,2,,1,1,23.78,27.275,49,30.0026,476
AB3928,2,,1,1,25.42,31.06,46,23.9994,224
AB3929,2,,1,1,26.24,31.06,41,22.0028,118
AB3930,2,,1,1,27.06,31.06,41,19.9995,159
AB3931,2,,1,1,27.06,31.06,41,19.0012,196
AB3932,2,,1,1,28.7,31.82,37,,227
AB3933,2,,1,1,28.7,31.82,34,16.9979,200
AB3934,2,,1,1,28.7,31.82,37,30.0026,185
AB3935,2,,1,1,28.7,31.82,37,,326
AB3936,2,,1,1,28.7,31.82,39,22.0028,601
AB3937,2,,1,1,28.7,31.82,37,23.9994,586
AB3938,2,,1,1,27.06,31.06,39,19.0012,423
AB3939,2,,1,1,26.24,31.06,44,16.9979,331
AB3940,2,,1,1,26.24,31.06,41,16.9979,218
AB3941,2,,1,1,25.42,31.06,46,15.0013,134
AB3942,2,,1,1,25.42,31.06,46,12.998,89
AB3943,2,,1,1,24.6,31.06,49,12.998,31
AB3944,2,,1,1,24.6,31.06,49,16.9979,13
AB3945,2,,1,1,24.6,31.06,49,19.0012,10
AB3946,2,,1,1,23.78,27.275,53,22.0028,2
AB3947,2,,1,1,22.14,25.76,60,16.9979,3
AB3948,2,,1,1,22.14,25.76,56,22.0028,26
AB3949,2,,1,1,22.14,25.76,56,19.9995,113
AB3950,2,,1,1,22.96,26.515,52,,365
AB3951,2,,1,1,23.78,27.275,49,26.0027,486
AB3952,2,,1,1,25.42,31.06,46,12.998,193
AB3953,2,,1,1,25.42,31.06,46,15.0013,130
AB3954,2,,1,1,26.24,31.06,41,19.0012,143
AB3955,2,,1,1,26.24,31.06,41,23.9994,169
AB3956,2,,1,1,26.24,31.06,44,15.0013,209
AB3957,2,,1,2,26.24,31.06,47,12.998,159
AB3958,2,,1,1,26.24,31.06,47,,178
AB3959,2,,1,1,27.88,31.82,41,12.998,330
AB3960,2,,1,3,26.24,31.06,50,19.0012,569
AB3961,2,,1,1,25.42,31.06,51,22.0028,538
AB3962,2,,1,1,26.24,31.06,50,23.9994,386
AB3963,2,,1,1,24.6,31.06,56,,297
AB3964,2,,1,1,24.6,31.06,56,19.9995,243
AB3965,2,,1,1,23.78,27.275,60,15.0013,188
AB3966,2,,1,1,22.96,26.515,68,15.0013,110
AB3967,2,,1,1,22.96,26.515,64,23.9994,52
AB3968,2,,1,1,22.14,25.76,64,19.0012,14
AB3969,2,,1,1,21.32,25,63,15.0013,9
AB3970,2,,1,1,20.5,24.24,68,16.9979,1
AB3971,2,,1,1,20.5,24.24,63,19.0012,4
AB3972,2,,1,1,19.68,23.485,67,19.0012,21
AB3973,2,,1,1,20.5,24.24,63,16.9979,121
AB3974,2,,1,1,22.14,25.76,60,,370
AB3975,2,,1,1,23.78,27.275,53,,498
AB3976,2,,1,1,24.6,31.06,49,,207
AB3977,2,,1,1,26.24,31.06,47,,135
AB3978,2,,1,1,27.88,31.82,36,,164
AB3979,2,,1,1,28.7,31.82,34,15.0013,211
AB3980,2,,1,1,30.34,32.575,28,19.0012,189
AB3981,2,,1,1,30.34,32.575,28,,178
AB3982,2,,1,1,31.16,33.335,27,,164
AB3983,2,,1,1,31.16,33.335,27,,312
AB3984,2,,1,1,30.34,32.575,28,7.0015,638
AB3985,2,,1,1,29.52,32.575,32,,607
AB3986,2,,1,1,28.7,31.82,37,19.0012,416
AB3987,2,,1,1,27.06,31.06,44,,330
AB3988,2,,1,1,26.24,31.06,47,15.0013,257
AB3989,2,,1,1,25.42,31.06,50,7.0015,175
AB3990,2,,1,1,25.42,31.06,53,,107
AB3991,2,,1,1,24.6,31.06,56,7.0015,47
AB3992,2,,1,1,23.78,27.275,60,,17
AB3993,2,,1,1,24.6,31.06,56,,5
AB3994,2,,1,2,22.96,26.515,73,,4
AB3995,2,,1,2,22.96,26.515,68,7.0015,6
AB3996,2,,1,1,24.6,30.305,64,12.998,25
AB3997,2,,1,3,23.78,27.275,73,,112
AB3998,2,,1,3,22.96,26.515,78,,188
AB3999,2,,1,2,24.6,29.545,69,,388
AB4000,2,,1,2,25.42,30.305,65,12.998,261
AB4001,2,,1,2,27.06,31.06,61,16.9979,121
AB4002,2,,1,2,27.88,31.82,61,19.9995,150
AB4003,2,,1,1,29.52,33.335,54,26.0027,206
AB4004,2,,1,2,29.52,33.335,54,16.9979,151
AB4005,2,,1,2,29.52,33.335,54,22.0028,153
AB4006,2,,1,2,28.7,32.575,61,19.9995,159
AB4007,2,,1,3,27.06,31.06,69,12.998,294
AB4008,2,,1,2,26.24,29.545,78,7.0015,272
AB4009,2,,1,1,26.24,28.79,83,15.0013,325
AB4010,2,,1,1,25.42,28.79,83,19.0012,327
AB4011,2,,1,1,25.42,28.79,83,22.0028,201
AB4012,2,,1,3,25.42,28.79,83,16.9979,188
AB4013,2,,1,3,25.42,28.79,83,16.9979,151
AB4014,2,,1,3,24.6,28.03,83,16.9979,16
AB4015,2,,1,1,22.96,26.515,88,,24
AB4016,2,,1,1,22.96,26.515,94,,23
AB4017,2,,1,1,22.96,26.515,94,7.0015,13
AB4018,2,,1,1,22.96,26.515,94,7.0015,6
AB4019,2,,1,1,22.14,25.76,94,,6
AB4020,2,,1,1,22.14,25.76,100,,13
AB4021,2,,1,1,22.96,26.515,94,,97
AB4022,2,,1,1,24.6,28.03,83,,250
AB4023,2,,1,2,24.6,28.03,83,,454
AB4024,2,,1,1,28.7,32.575,58,12.998,224
AB4025,2,,1,1,28.7,32.575,58,12.998,170
AB4026,2,,1,1,27.88,31.82,69,16.9979,181
AB4027,2,,1,1,28.7,32.575,65,16.9979,243
AB4028,2,,1,1,30.34,34.09,62,19.0012,204
AB4029,2,,1,1,31.16,34.85,52,12.998,215
AB4030,2,,1,1,31.98,34.85,43,15.0013,243
AB4031,2,,1,1,31.16,34.09,45,,355
AB4032,2,,1,3,31.16,34.09,40,12.998,552
AB4033,2,,1,3,31.16,34.09,40,12.998,450
AB4034,2,,1,3,26.24,28.79,83,16.9979,328
AB4035,2,,1,1,26.24,29.545,78,7.0015,232
AB4036,2,,1,1,26.24,29.545,78,,208
AB4037,2,,1,1,25.42,28.03,88,,175
AB4038,2,,1,1,25.42,28.79,83,,178
AB4039,2,,0,1,25.42,28.03,88,,104
AB4040,2,,0,1,25.42,28.79,83,7.0015,95
AB4041,2,,0,1,24.6,27.275,88,,53
AB4042,2,,0,1,24.6,27.275,88,,20
AB4043,2,,0,1,24.6,27.275,88,,5
AB4044,2,,0,1,25.42,28.79,83,,7
AB4045,2,,0,1,25.42,28.79,83,7.0015,27
AB4046,2,,0,1,26.24,29.545,78,,57
AB4047,2,,0,1,27.06,30.305,78,,131
AB4048,2,,0,1,28.7,32.575,61,15.0013,218
AB4049,2,,0,1,29.52,34.09,62,12.998,244
AB4050,2,,0,1,29.52,34.09,62,,404
AB4051,2,,0,1,30.34,34.85,66,,420
AB4052,2,,0,1,31.16,34.85,55,,327
AB4053,2,,0,2,32.8,36.365,46,19.0012,334
AB4054,2,,0,2,33.62,37.88,46,,367
AB4055,2,,0,2,31.16,34.85,52,15.0013,468
AB4056,2,,0,2,31.16,34.09,48,,449
AB4057,2,,0,2,30.34,34.09,55,12.998,381
AB4058,2,,0,2,30.34,33.335,51,7.0015,326
AB4059,2,,0,2,29.52,33.335,58,,188
AB4060,2,,0,2,29.52,34.09,66,7.0015,183
AB4061,2,,0,2,29.52,34.09,62,,161
AB4062,2,,0,2,29.52,34.09,62,,150
AB4063,2,,0,1,28.7,32.575,65,,89
AB4064,2,,0,2,28.7,32.575,65,,76
