ID,temp,atemp,humidity,windspeed,count
AB3721,30.34,32.575,30,11.0014,341
AB3722,28.7,31.82,39,6.0032,285
AB3723,28.7,32.575,48,6.0032,239
AB3724,27.06,31.06,47,7.0015,185
AB3725,26.24,31.06,57,15.0013,190
AB3726,26.24,31.06,57,0,150
AB3727,26.24,31.06,57,6.0032,113
AB3728,26.24,31.06,61,11.0014,96
AB3729,26.24,31.06,61,11.0014,64
AB3730,25.42,30.305,65,11.0014,47
AB3731,25.42,30.305,65,11.0014,12
AB3732,25.42,30.305,61,8.9981,6
AB3733,25.42,30.305,61,7.0015,21
AB3734,24.6,29.545,73,16.9979,27
AB3735,24.6,29.545,73,16.9979,98
AB3736,24.6,28.79,78,12.998,164
AB3737,25.42,29.545,73,6.0032,251
AB3738,26.24,30.305,69,7.0015,335
AB3739,26.24,30.305,69,7.0015,335
AB3740,27.06,31.06,65,7.0015,367
AB3741,28.7,32.575,58,11.0014,385
AB3742,28.7,32.575,54,0,417
AB3743,29.52,33.335,51,6.0032,398
AB3744,30.34,33.335,51,0,390
AB3745,28.7,32.575,58,7.0015,363
AB3746,27.88,31.82,65,11.0014,357
AB3747,27.06,31.06,69,12.998,279
AB3748,26.24,30.305,73,11.0014,165
AB3749,26.24,29.545,78,15.0013,130
AB3750,25.42,29.545,78,8.9981,86
AB3751,25.42,29.545,78,8.9981,29
AB3752,24.6,28.03,83,8.9981,14
AB3753,23.78,27.275,88,7.0015,8
AB3754,23.78,27.275,88,0,5
AB3755,22.96,26.515,94,7.0015,8
AB3756,22.96,26.515,88,6.0032,31
AB3757,23.78,27.275,88,0,112
AB3758,25.42,29.545,78,7.0015,299
AB3759,26.24,30.305,73,6.0032,438
AB3760,28.7,32.575,58,11.0014,188
AB3761,29.52,33.335,51,15.0013,95
AB3762,30.34,33.335,42,8.9981,111
AB3763,31.16,33.335,37,11.0014,153
AB3764,31.98,34.09,35,0,180
AB3765,31.98,34.09,31,8.9981,145
AB3766,32.8,34.85,29,12.998,165
AB3767,31.16,33.335,33,8.9981,267
AB3768,31.98,34.09,33,19.0012,579
AB3769,31.16,33.335,31,8.9981,556
AB3770,29.52,33.335,54,12.998,407
AB3771,27.88,31.82,61,8.9981,336
AB3772,27.06,31.06,57,6.0032,189
AB3773,27.06,31.06,61,6.0032,173
AB3774,26.24,30.305,69,6.0032,60
AB3775,26.24,30.305,65,6.0032,20
AB3776,25.42,30.305,69,8.9981,4
AB3777,24.6,29.545,73,6.0032,5
AB3778,24.6,29.545,73,6.0032,2
AB3779,23.78,27.275,83,8.9981,5
AB3780,23.78,27.275,88,11.0014,32
AB3781,24.6,28.79,78,8.9981,126
AB3782,26.24,30.305,69,12.998,334
AB3783,27.88,31.82,61,8.9981,477
AB3784,29.52,33.335,58,15.0013,217
AB3785,31.16,34.09,48,12.998,123
AB3786,31.16,34.85,52,16.9979,151
AB3787,32.8,36.365,46,19.0012,183
AB3788,32.8,36.365,43,16.9979,196
AB3789,32.8,36.365,43,19.0012,146
AB3790,33.62,37.12,41,22.0028,183
AB3791,32.8,35.605,38,15.0013,308
AB3792,32.8,36.365,43,16.9979,539
AB3793,31.98,34.85,46,19.0012,551
AB3794,31.16,34.09,48,16.9979,424
AB3795,30.34,34.09,56,8.9981,346
AB3796,29.52,34.09,70,8.9981,218
AB3797,28.7,32.575,65,8.9981,153
AB3798,27.88,31.82,79,7.0015,90
AB3799,27.06,29.545,89,8.9981,41
AB3800,27.06,30.305,78,0,23
AB3801,26.24,28.79,89,6.0032,7
AB3802,26.24,28.79,89,6.0032,3
AB3803,25.42,28.79,83,0,6
AB3804,25.42,28.03,88,0,21
AB3805,26.24,28.79,89,8.9981,116
AB3806,27.06,31.06,74,7.0015,353
AB3807,31.16,35.605,58,11.0014,481
AB3808,31.16,35.605,58,11.0014,202
AB3809,33.62,37.12,43,15.0013,90
AB3810,34.44,37.88,41,12.998,134
AB3811,36.08,40.91,42,8.9981,149
AB3812,36.9,42.425,42,0,136
AB3813,37.72,43.94,40,16.9979,155
AB3814,37.72,43.94,40,11.0014,128
AB3815,37.72,43.94,40,15.0013,233
AB3816,37.72,42.425,35,15.0013,506
AB3817,36.9,40.91,37,15.0013,459
AB3818,33.62,40.15,59,8.9981,384
AB3819,32.8,39.395,63,8.9981,280
AB3820,32.8,40.15,66,8.9981,202
AB3821,31.16,37.12,75,11.0014,176
AB3822,31.16,37.12,75,12.998,116
AB3823,30.34,35.605,79,8.9981,47
AB3824,30.34,35.605,79,7.0015,16
AB3825,29.52,35.605,84,11.0014,6
AB3826,29.52,35.605,84,7.0015,2
AB3827,29.52,34.85,79,6.0032,6
AB3828,28.7,33.335,84,0,20
AB3829,29.52,35.605,84,6.0032,118
AB3830,29.52,34.85,79,8.9981,314
AB3831,31.16,36.365,70,7.0015,432
AB3832,34.44,39.395,49,0,168
AB3833,35.26,40.91,50,19.0012,94
AB3834,36.9,42.425,42,15.0013,118
AB3835,37.72,42.425,35,12.998,140
AB3836,36.9,40.91,37,6.0032,136
AB3837,37.72,43.94,40,12.998,118
AB3838,38.54,41.665,31,11.0014,104
AB3839,37.72,41.665,33,8.9981,200
AB3840,36.9,40.91,37,16.9979,409
AB3841,36.08,40.15,39,19.0012,466
AB3842,34.44,37.12,39,22.0028,326
AB3843,32.8,36.365,43,12.998,254
AB3844,31.16,34.85,52,0,171
AB3845,30.34,34.09,58,11.0014,153
AB3846,30.34,34.85,57,11.0014,97
AB3847,28.7,32.575,65,15.0013,69
AB3848,28.7,32.575,65,15.0013,23
AB3849,27.88,31.82,69,11.0014,13
AB3850,27.88,31.82,69,11.0014,6
AB3851,27.06,30.305,78,11.0014,4
AB3852,27.06,30.305,78,11.0014,28
AB3853,27.06,30.305,78,6.0032,104
AB3854,29.52,34.09,66,7.0015,267
AB3855,30.34,34.09,58,8.9981,452
AB3856,31.16,34.85,55,0,213
AB3857,31.98,35.605,52,0,111
AB3858,33.62,37.88,46,0,153
AB3859,34.44,37.88,44,8.9981,207
AB3860,34.44,37.88,44,7.0015,189
AB3861,35.26,38.635,39,0,165
AB3862,34.44,37.88,44,7.0015,212
AB3863,33.62,39.395,56,19.9995,285
AB3864,33.62,38.635,52,15.0013,517
AB3865,32.8,38.635,59,15.0013,463
AB3866,31.98,37.12,59,12.998,306
AB3867,31.16,35.605,62,7.0015,250
AB3868,31.16,36.365,66,8.9981,218
AB3869,29.52,34.85,74,16.9979,185
AB3870,29.52,34.85,74,11.0014,146
AB3871,28.7,33.335,79,8.9981,117
AB3872,28.7,33.335,79,6.0032,77
AB3873,28.7,33.335,79,7.0015,60
AB3874,27.88,31.82,83,6.0032,28
AB3875,27.88,31.82,79,6.0032,13
AB3876,27.88,31.82,74,8.9981,16
AB3877,28.7,32.575,61,8.9981,40
AB3878,29.52,33.335,58,12.998,68
AB3879,30.34,34.09,58,12.998,143
AB3880,30.34,34.09,62,8.9981,230
AB3881,30.34,34.09,58,11.0014,264
AB3882,31.16,35.605,62,8.9981,325
AB3883,32.8,37.88,55,15.0013,347
AB3884,32.8,37.88,55,12.998,387
AB3885,33.62,38.635,49,7.0015,380
AB3886,33.62,38.635,49,7.0015,374
AB3887,32.8,36.365,46,12.998,394
AB3888,30.34,34.09,58,11.0014,337
AB3889,29.52,34.09,62,8.9981,286
AB3890,28.7,32.575,65,12.998,264
AB3891,27.88,31.82,74,16.9979,275
AB3892,27.06,31.06,74,15.0013,220
AB3893,27.06,30.305,78,15.0013,190
AB3894,27.06,31.06,74,7.0015,131
AB3895,27.06,30.305,78,15.0013,119
AB3896,26.24,28.79,83,7.0015,93
AB3897,26.24,28.79,89,16.9979,66
AB3898,26.24,28.79,89,19.0012,28
AB3899,25.42,28.03,88,11.0014,14
AB3900,25.42,28.03,88,15.0013,10
AB3901,25.42,28.03,88,7.0015,14
AB3902,26.24,29.545,78,7.0015,34
AB3903,28.7,33.335,74,0,92
AB3904,29.52,34.09,66,0,182
AB3905,31.16,35.605,58,6.0032,311
AB3906,31.98,36.365,55,7.0015,367
AB3907,33.62,37.88,46,0,420
AB3908,31.98,37.12,59,19.0012,373
AB3909,33.62,39.395,56,16.9979,315
AB3910,32.8,38.635,59,19.9995,360
AB3911,27.88,31.82,83,19.0012,350
AB3912,27.88,31.82,83,19.0012,252
AB3913,28.7,33.335,74,11.0014,256
AB3914,28.7,33.335,74,7.0015,223
AB3915,27.06,30.305,83,11.0014,206
AB3916,27.06,30.305,83,7.0015,140
AB3917,26.24,28.79,83,8.9981,128
AB3918,26.24,29.545,78,12.998,107
AB3919,26.24,29.545,78,8.9981,28
AB3920,26.24,30.305,73,15.0013,16
AB3921,25.42,29.545,73,19.0012,10
AB3922,24.6,30.305,60,32.9975,7
AB3923,22.96,26.515,64,19.9995,4
AB3924,22.14,25.76,64,26.0027,29
AB3925,22.14,25.76,64,27.9993,105
AB3926,22.96,26.515,56,23.9994,328
AB3927,23.78,27.275,49,30.0026,476
AB3928,25.42,31.06,46,23.9994,224
AB3929,26.24,31.06,41,22.0028,118
AB3930,27.06,31.06,41,19.9995,159
AB3931,27.06,31.06,41,19.0012,196
AB3932,28.7,31.82,37,0,227
AB3933,28.7,31.82,34,16.9979,200
AB3934,28.7,31.82,37,30.0026,185
AB3935,28.7,31.82,37,27.9993,326
AB3936,28.7,31.82,39,22.0028,601
AB3937,28.7,31.82,37,23.9994,586
AB3938,27.06,31.06,39,19.0012,423
AB3939,26.24,31.06,44,16.9979,331
AB3940,26.24,31.06,41,16.9979,218
AB3941,25.42,31.06,46,15.0013,134
AB3942,25.42,31.06,46,12.998,89
AB3943,24.6,31.06,49,12.998,31
AB3944,24.6,31.06,49,16.9979,13
AB3945,24.6,31.06,49,19.0012,10
AB3946,23.78,27.275,53,22.0028,2
AB3947,22.14,25.76,60,16.9979,3
AB3948,22.14,25.76,56,22.0028,26
AB3949,22.14,25.76,56,19.9995,113
AB3950,22.96,26.515,52,27.9993,365
AB3951,23.78,27.275,49,26.0027,486
AB3952,25.42,31.06,46,12.998,193
AB3953,25.42,31.06,46,15.0013,130
AB3954,26.24,31.06,41,19.0012,143
AB3955,26.24,31.06,41,23.9994,169
AB3956,26.24,31.06,44,15.0013,209
AB3957,26.24,31.06,47,12.998,159
AB3958,26.24,31.06,47,11.0014,178
AB3959,27.88,31.82,41,12.998,330
AB3960,26.24,31.06,50,19.0012,569
AB3961,25.42,31.06,51,22.0028,538
AB3962,26.24,31.06,50,23.9994,386
AB3963,24.6,31.06,56,11.0014,297
AB3964,24.6,31.06,56,19.9995,243
AB3965,23.78,27.275,60,15.0013,188
AB3966,22.96,26.515,68,15.0013,110
AB3967,22.96,26.515,64,23.9994,52
AB3968,22.14,25.76,64,19.0012,14
AB3969,21.32,25,63,15.0013,9
AB3970,20.5,24.24,68,16.9979,1
AB3971,20.5,24.24,63,19.0012,4
AB3972,19.68,23.485,67,19.0012,21
AB3973,20.5,24.24,63,16.9979,121
AB3974,22.14,25.76,60,8.9981,370
AB3975,23.78,27.275,53,8.9981,498
AB3976,24.6,31.06,49,0,207
AB3977,26.24,31.06,47,11.0014,135
AB3978,27.88,31.82,36,0,164
AB3979,28.7,31.82,34,15.0013,211
AB3980,30.34,32.575,28,19.0012,189
AB3981,30.34,32.575,28,0,178
AB3982,31.16,33.335,27,0,164
AB3983,31.16,33.335,27,8.9981,312
AB3984,30.34,32.575,28,7.0015,638
AB3985,29.52,32.575,32,8.9981,607
AB3986,28.7,31.82,37,19.0012,416
AB3987,27.06,31.06,44,11.0014,330
AB3988,26.24,31.06,47,15.0013,257
AB3989,25.42,31.06,50,7.0015,175
AB3990,25.42,31.06,53,0,107
AB3991,24.6,31.06,56,7.0015,47
AB3992,23.78,27.275,60,0,17
AB3993,24.6,31.06,56,6.0032,5
AB3994,22.96,26.515,73,6.0032,4
AB3995,22.96,26.515,68,7.0015,6
AB3996,24.6,30.305,64,12.998,25
AB3997,23.78,27.275,73,11.0014,112
AB3998,22.96,26.515,78,11.0014,188
AB3999,24.6,29.545,69,8.9981,388
AB4000,25.42,30.305,65,12.998,261
AB4001,27.06,31.06,61,16.9979,121
AB4002,27.88,31.82,61,19.9995,150
AB4003,29.52,33.335,54,26.0027,206
AB4004,29.52,33.335,54,16.9979,151
AB4005,29.52,33.335,54,22.0028,153
AB4006,28.7,32.575,61,19.9995,159
AB4007,27.06,31.06,69,12.998,294
AB4008,26.24,29.545,78,7.0015,272
AB4009,26.24,28.79,83,15.0013,325
AB4010,25.42,28.79,83,19.0012,327
AB4011,25.42,28.79,83,22.0028,201
AB4012,25.42,28.79,83,16.9979,188
AB4013,25.42,28.79,83,16.9979,151
AB4014,24.6,28.03,83,16.9979,16
AB4015,22.96,26.515,88,6.0032,24
AB4016,22.96,26.515,94,8.9981,23
AB4017,22.96,26.515,94,7.0015,13
AB4018,22.96,26.515,94,7.0015,6
AB4019,22.14,25.76,94,8.9981,6
AB4020,22.14,25.76,100,0,13
AB4021,22.96,26.515,94,0,97
AB4022,24.6,28.03,83,0,250
AB4023,24.6,28.03,83,0,454
AB4024,28.7,32.575,58,12.998,224
AB4025,28.7,32.575,58,12.998,170
AB4026,27.88,31.82,69,16.9979,181
AB4027,28.7,32.575,65,16.9979,243
AB4028,30.34,34.09,62,19.0012,204
AB4029,31.16,34.85,52,12.998,215
AB4030,31.98,34.85,43,15.0013,243
AB4031,31.16,34.09,45,11.0014,355
AB4032,31.16,34.09,40,12.998,552
AB4033,31.16,34.09,40,12.998,450
AB4034,26.24,28.79,83,16.9979,328
AB4035,26.24,29.545,78,7.0015,232
AB4036,26.24,29.545,78,6.0032,208
AB4037,25.42,28.03,88,8.9981,175
AB4038,25.42,28.79,83,8.9981,178
AB4039,25.42,28.03,88,8.9981,104
AB4040,25.42,28.79,83,7.0015,95
AB4041,24.6,27.275,88,0,53
AB4042,24.6,27.275,88,6.0032,20
AB4043,24.6,27.275,88,6.0032,5
AB4044,25.42,28.79,83,0,7
AB4045,25.42,28.79,83,7.0015,27
AB4046,26.24,29.545,78,8.9981,57
AB4047,27.06,30.305,78,6.0032,131
AB4048,28.7,32.575,61,15.0013,218
AB4049,29.52,34.09,62,12.998,244
AB4050,29.52,34.09,62,8.9981,404
AB4051,30.34,34.85,66,6.0032,420
AB4052,31.16,34.85,55,0,327
AB4053,32.8,36.365,46,19.0012,334
AB4054,33.62,37.88,46,8.9981,367
AB4055,31.16,34.85,52,15.0013,468
AB4056,31.16,34.09,48,11.0014,449
AB4057,30.34,34.09,55,12.998,381
AB4058,30.34,33.335,51,7.0015,326
AB4059,29.52,33.335,58,8.9981,188
AB4060,29.52,34.09,66,7.0015,183
AB4061,29.52,34.09,62,8.9981,161
AB4062,29.52,34.09,62,0,150
AB4063,28.7,32.575,65,0,89
AB4064,28.7,32.575,65,6.0032,76
AB4065,27.88,31.82,74,6.0032,72
AB4066,27.06,30.305,78,8.9981,30
AB4067,27.06,31.06,74,8.9981,17
AB4068,27.06,30.305,78,0,19
AB4069,27.06,30.305,78,11.0014,33
AB4070,27.06,30.305,78,11.0014,71
AB4071,27.88,31.82,74,7.0015,84
AB4072,27.88,31.82,74,7.0015,169
AB4073,28.7,32.575,61,7.0015,244
AB4074,29.52,33.335,58,6.0032,377
AB4075,30.34,34.09,55,6.0032,396
AB4076,30.34,33.335,51,0,363
AB4077,30.34,34.09,58,7.0015,317
AB4078,30.34,34.09,55,7.0015,362
AB4079,31.16,34.09,48,0,378
AB4080,30.34,33.335,51,0,397
AB4081,30.34,34.09,58,6.0032,296
AB4082,29.52,34.09,62,8.9981,311
AB4083,28.7,32.575,70,12.998,232
AB4084,27.88,31.82,79,8.9981,167
AB4085,27.06,30.305,78,15.0013,152
AB4086,27.06,30.305,78,12.998,92
AB4087,27.06,30.305,83,11.0014,26
AB4088,26.24,28.79,89,6.0032,12
AB4089,26.24,28.79,89,6.0032,2
AB4090,26.24,28.79,89,0,1
AB4091,25.42,28.03,88,11.0014,3
AB4092,25.42,28.79,83,8.9981,3
AB4093,24.6,28.79,78,8.9981,26
AB4094,22.96,26.515,88,12.998,46
AB4095,22.96,26.515,83,12.998,221
AB4096,24.6,28.79,78,16.9979,219
AB4097,24.6,28.79,78,16.9979,91
AB4098,24.6,28.79,78,7.0015,94
AB4099,25.42,30.305,69,7.0015,162
AB4100,26.24,30.305,65,7.0015,179
AB4101,27.06,31.06,61,7.0015,175
AB4102,27.06,31.06,61,8.9981,205
AB4103,28.7,32.575,58,11.0014,299
AB4104,28.7,32.575,54,0,565
AB4105,28.7,32.575,61,16.9979,538
AB4106,27.06,31.06,65,15.0013,431
AB4107,27.06,31.06,69,15.0013,316
AB4108,26.24,30.305,73,11.0014,206
AB4109,26.24,30.305,73,15.0013,130
AB4110,25.42,29.545,78,16.9979,60
AB4111,25.42,29.545,78,11.0014,33
AB4112,25.42,29.545,78,11.0014,14
AB4113,25.42,28.79,83,11.0014,6
AB4114,25.42,28.79,83,11.0014,2
AB4115,24.6,27.275,88,7.0015,9
AB4116,24.6,27.275,88,8.9981,25
AB4117,24.6,27.275,88,8.9981,115
AB4118,24.6,25.76,94,0,309
AB4119,25.42,28.03,88,7.0015,401
AB4120,25.42,28.03,88,16.9979,275
AB4121,26.24,28.79,83,12.998,161
AB4122,27.06,30.305,83,11.0014,171
AB4123,28.7,33.335,74,11.0014,189
AB4124,30.34,34.85,66,11.0014,207
AB4125,31.16,35.605,62,15.0013,152
AB4126,31.98,37.12,59,16.9979,170
AB4127,32.8,38.635,59,15.0013,335
AB4128,31.98,37.88,66,15.0013,572
AB4129,31.16,36.365,70,16.9979,536
AB4130,30.34,35.605,74,15.0013,425
AB4131,30.34,34.85,70,15.0013,326
AB4132,29.52,34.85,74,12.998,229
AB4133,28.7,33.335,79,7.0015,109
AB4134,28.7,33.335,74,7.0015,64
AB4135,27.06,30.305,78,12.998,33
AB4136,27.06,30.305,78,8.9981,21
AB4137,27.06,30.305,78,0,7
AB4138,27.06,30.305,78,8.9981,7
AB4139,26.24,28.79,83,0,11
AB4140,26.24,28.79,89,0,23
AB4141,27.06,30.305,83,0,122
AB4142,28.7,33.335,79,0,311
AB4143,29.52,34.85,74,7.0015,423
AB4144,29.52,34.85,79,11.0014,219
AB4145,30.34,34.85,70,16.9979,135
AB4146,30.34,34.85,70,11.0014,145
AB4147,32.8,38.635,59,15.0013,188
AB4148,33.62,39.395,56,16.9979,147
AB4149,33.62,38.635,52,19.0012,145
AB4150,33.62,39.395,56,19.0012,146
AB4151,33.62,40.15,59,22.0028,258
AB4152,32.8,37.88,55,26.0027,529
AB4153,32.8,38.635,59,16.9979,513
AB4154,32.8,37.12,52,16.9979,342
AB4155,30.34,35.605,74,8.9981,282
AB4156,30.34,35.605,79,11.0014,247
AB4157,29.52,34.85,79,12.998,148
AB4158,29.52,34.85,79,15.0013,105
AB4159,29.52,34.85,79,15.0013,49
AB4160,29.52,34.85,74,15.0013,31
AB4161,29.52,34.85,74,15.0013,4
AB4162,29.52,34.85,74,11.0014,5
AB4163,28.7,33.335,79,8.9981,7
AB4164,29.52,34.85,74,11.0014,24
AB4165,29.52,34.85,74,11.0014,100
AB4166,29.52,34.85,74,8.9981,327
AB4167,30.34,34.85,70,12.998,432
AB4168,30.34,34.85,70,8.9981,227
AB4169,31.16,36.365,66,8.9981,127
AB4170,31.16,36.365,66,16.9979,136
AB4171,31.16,36.365,66,19.0012,160
AB4172,31.16,35.605,62,19.0012,186
AB4173,31.16,36.365,66,19.9995,149
AB4174,31.16,34.85,52,23.9994,189
AB4175,30.34,34.09,62,19.9995,275
AB4176,29.52,34.09,70,23.9994,569
AB4177,29.52,34.09,70,27.9993,540
AB4178,29.52,34.09,70,23.9994,400
AB4179,28.7,33.335,74,15.0013,352
AB4180,28.7,33.335,74,12.998,234
AB4181,28.7,33.335,74,15.0013,162
AB4182,28.7,33.335,74,19.0012,105
AB4183,27.88,31.82,79,12.998,63
AB4184,27.06,30.305,83,22.0028,28
AB4185,27.06,30.305,83,22.0028,14
AB4186,27.06,30.305,83,11.0014,5
AB4187,27.06,30.305,83,6.0032,9
AB4188,26.24,28.79,89,6.0032,20
AB4189,27.06,30.305,83,8.9981,91
AB4190,27.06,30.305,83,15.0013,268
AB4191,28.7,33.335,74,15.0013,466
AB4192,30.34,34.09,62,8.9981,231
AB4193,32.8,36.365,43,19.0012,145
AB4194,32.8,35.605,38,22.0028,203
AB4195,32.8,35.605,41,19.0012,201
AB4196,32.8,35.605,36,15.0013,221
AB4197,31.98,34.85,43,19.0012,229
AB4198,33.62,36.365,34,26.0027,216
AB4199,32.8,34.85,33,27.9993,327
AB4200,31.16,33.335,37,16.9979,557
AB4201,31.16,33.335,37,19.9995,452
AB4202,30.34,32.575,40,15.0013,385
AB4203,29.52,32.575,45,11.0014,288
AB4204,28.7,32.575,48,8.9981,233
AB4205,28.7,32.575,48,0,167
AB4206,27.88,31.82,51,8.9981,172
AB4207,27.88,31.82,47,11.0014,116
AB4208,27.06,31.06,50,11.0014,95
AB4209,27.06,31.06,50,12.998,59
AB4210,26.24,31.06,57,12.998,39
AB4211,26.24,31.06,57,12.998,11
AB4212,25.42,30.305,61,8.9981,14
AB4213,26.24,31.06,57,15.0013,29
AB4214,26.24,31.06,57,19.0012,42
AB4215,28.7,32.575,48,16.9979,112
AB4216,29.52,32.575,45,16.9979,186
AB4217,29.52,32.575,45,12.998,302
AB4218,30.34,33.335,42,0,331
AB4219,30.34,32.575,40,19.0012,392
AB4220,30.34,32.575,40,19.0012,371
AB4221,30.34,33.335,45,19.9995,383
AB4222,30.34,33.335,45,0,392
AB4223,31.16,34.09,43,19.9995,410
AB4224,30.34,33.335,42,15.0013,399
AB4225,29.52,32.575,45,16.9979,307
AB4226,29.52,33.335,48,19.0012,375
AB4227,28.7,32.575,48,12.998,269
AB4228,27.88,31.82,51,11.0014,202
AB4229,27.88,31.82,47,12.998,187
AB4230,27.06,31.06,50,19.9995,179
AB4231,26.24,31.06,53,0,115
AB4232,26.24,31.06,53,7.0015,90
AB4233,25.42,31.06,57,7.0015,87
AB4234,24.6,30.305,64,7.0015,34
AB4235,24.6,30.305,64,6.0032,11
AB4236,24.6,30.305,64,0,12
AB4237,24.6,30.305,64,0,20
AB4238,25.42,30.305,61,0,51
AB4239,26.24,31.06,61,12.998,107
AB4240,27.06,31.06,54,6.0032,206
AB4241,29.52,33.335,48,7.0015,332
AB4242,29.52,32.575,45,8.9981,346
AB4243,30.34,32.575,40,11.0014,443
AB4244,30.34,32.575,40,0,442
AB4245,30.34,32.575,40,8.9981,443
AB4246,30.34,32.575,40,0,403
AB4247,30.34,33.335,42,12.998,455
AB4248,29.52,32.575,42,11.0014,421
AB4249,29.52,32.575,45,16.9979,382
AB4250,29.52,33.335,48,8.9981,317
AB4251,28.7,32.575,48,7.0015,213
AB4252,28.7,32.575,54,7.0015,183
AB4253,28.7,32.575,51,0,114
AB4254,28.7,32.575,54,6.0032,78
AB4255,26.24,30.305,73,19.0012,32
AB4256,25.42,29.545,78,8.9981,15
AB4257,25.42,29.545,78,8.9981,6
AB4258,25.42,29.545,78,8.9981,2
AB4259,24.6,28.03,83,11.0014,9
AB4260,25.42,28.79,83,11.0014,22
AB4261,25.42,29.545,78,11.0014,94
AB4262,26.24,30.305,73,15.0013,261
AB4263,27.06,31.06,74,12.998,447
AB4264,29.52,33.335,54,0,187
AB4265,29.52,33.335,54,8.9981,150
AB4266,28.7,32.575,58,0,150
AB4267,29.52,33.335,54,0,170
AB4268,29.52,33.335,58,15.0013,164
AB4269,29.52,33.335,58,6.0032,158
AB4270,30.34,34.09,55,0,202
AB4271,30.34,34.09,55,7.0015,275
AB4272,30.34,34.09,55,8.9981,604
AB4273,30.34,33.335,51,0,591
AB4274,29.52,34.09,62,12.998,396
AB4275,28.7,32.575,65,7.0015,305
AB4276,28.7,32.575,65,0,242
AB4277,27.88,31.82,69,0,145
AB4278,27.88,31.82,69,0,81
AB4279,27.06,30.305,78,8.9981,30
AB4280,27.06,31.06,74,0,13
AB4281,27.06,31.06,74,0,11
AB4282,27.06,31.06,74,0,2
AB4283,27.06,31.06,74,0,8
AB4284,27.06,30.305,78,0,21
AB4285,27.06,30.305,83,11.0014,124
AB4286,27.88,31.82,83,12.998,347
AB4287,28.7,33.335,79,11.0014,456
AB4288,30.34,34.85,70,0,246
AB4289,32.8,37.12,49,11.0014,157
AB4290,33.62,37.88,46,0,167
AB4291,34.44,38.635,47,15.0013,202
AB4292,34.44,37.88,44,0,189
AB4293,35.26,39.395,44,15.0013,160
AB4294,35.26,39.395,41,0,166
AB4295,35.26,40.15,47,19.0012,261
AB4296,33.62,39.395,56,19.0012,579
AB4297,32.8,37.88,55,19.9995,504
AB4298,30.34,34.09,58,31.0009,299
AB4299,30.34,34.09,62,0,296
AB4300,30.34,34.85,66,19.0012,195
AB4301,28.7,32.575,70,19.9995,134
AB4302,28.7,32.575,70,19.0012,81
AB4303,27.88,31.82,79,19.0012,36
AB4304,27.88,31.82,79,19.9995,28
AB4305,27.06,30.305,83,15.0013,16
AB4306,27.06,30.305,83,7.0015,5
AB4307,27.06,30.305,83,7.0015,5
AB4308,26.24,28.79,83,12.998,22
AB4309,27.06,31.06,69,19.9995,116
AB4310,28.7,32.575,54,15.0013,336
AB4311,28.7,32.575,48,19.0012,540
AB4312,29.52,32.575,45,26.0027,221
AB4313,30.34,33.335,42,19.0012,126
AB4314,31.16,33.335,35,15.0013,170
AB4315,31.16,33.335,35,16.9979,243
AB4316,32.8,34.85,31,22.0028,231
AB4317,32.8,34.85,31,12.998,188
AB4318,33.62,35.605,30,11.0014,189
AB4319,33.62,35.605,30,27.9993,328
AB4320,33.62,35.605,26,27.9993,570
AB4321,32.8,34.85,29,19.9995,588
AB4322,31.16,33.335,35,26.0027,401
AB4323,30.34,32.575,37,19.9995,333
AB4324,29.52,32.575,39,15.0013,221
AB4325,28.7,31.82,42,12.998,183
AB4326,27.88,31.82,47,12.998,129
AB4327,27.06,31.06,50,11.0014,54
AB4328,26.24,31.06,53,8.9981,32
AB4329,25.42,31.06,57,8.9981,8
AB4330,24.6,30.305,60,11.0014,9
AB4331,23.78,27.275,64,8.9981,6
AB4332,23.78,27.275,64,16.9979,25
AB4333,24.6,30.305,64,16.9979,123
AB4334,25.42,30.305,61,15.0013,320
AB4335,27.88,31.82,47,15.0013,555
AB4336,28.7,31.82,42,15.0013,260
AB4337,29.52,32.575,42,12.998,132
AB4338,30.34,32.575,37,8.9981,169
AB4339,31.16,33.335,35,11.0014,233
AB4340,31.16,33.335,33,12.998,232
AB4341,31.98,34.09,31,12.998,163
AB4342,31.98,33.335,25,16.9979,240
AB4343,32.8,34.85,26,8.9981,323
AB4344,31.98,34.09,27,23.9994,594
AB4345,31.16,33.335,29,16.9979,586
AB4346,30.34,32.575,33,12.998,455
AB4347,30.34,32.575,33,12.998,340
AB4348,29.52,32.575,37,7.0015,323
AB4349,28.7,31.82,42,11.0014,207
AB4350,27.06,31.06,50,0,126
AB4351,27.06,31.06,50,0,68
AB4352,27.06,31.06,50,0,31
AB4353,25.42,30.305,69,0,13
AB4354,26.24,31.06,53,0,11
AB4355,25.42,31.06,57,0,6
AB4356,24.6,30.305,64,8.9981,30
AB4357,25.42,30.305,61,8.9981,108
AB4358,27.06,31.06,54,7.0015,243
AB4359,28.7,31.82,42,11.0014,492
AB4360,30.34,32.575,35,11.0014,260
AB4361,31.16,33.335,33,11.0014,170
AB4362,32.8,34.85,26,0,214
AB4363,32.8,34.85,26,0,263
AB4364,32.8,34.09,24,0,292
AB4365,33.62,34.85,23,12.998,303
AB4366,33.62,34.85,21,16.9979,381
AB4367,33.62,34.85,17,0,427
AB4368,33.62,34.85,21,12.998,461
AB4369,32.8,34.09,24,16.9979,422
AB4370,31.98,33.335,25,12.998,318
